initial_r_1,initial_r_2,r_1,r_2,ED_1,ED_2,initial_a_1,initial_a_2,initial_a_3,initial_a_4,a_1,a_2,a_3,a_4,EA_1,EA_2,EA_3,EA_4,ED_vec_max,EA_vec_max,Algo,Converged,Iterations
0.01,0.01,2.9070446301138073,2.996051898027709,-9.947598300641403e-14,-7.105427357601002e-15,3.0,9.0,1.0,3.0,12.88884853743538,22.04473025258708,3.6503954796761597,5.517693470906114,-6.572520305780927e-14,-7.105427357601002e-14,2.6423307986078726e-13,-1.687538997430238e-13,9.947598300641403e-14,2.6423307986078726e-13,LBFGS,1.0,1.0
0.01,0.01,4.961738269619808,4.320771608054487e-15,6.819280874381661e-5,-0.6577944172320809,3.0,9.0,1.0,2.25,9.915521789638646,1.0594926785525316e-14,2.478880766486647,8.766856360772238,-4.254360490563158e-7,2.191905702019019,-4.254359975419675e-7,-7.349612231166702e-5,0.6577944172320809,2.191905702019019,LBFGS,1.0,7.0
0.01,0.01,4.9617382696661245,2.3755665713577525e-16,6.819241575684032e-5,-0.657794417562914,3.0,9.0,1.0,2.25,9.915521788754749,1.0594926782758497e-14,2.4788807659599494,8.766856360032467,-4.2515482512328617e-7,2.191905701919754,-4.250599685562406e-7,-7.349577956006215e-5,0.657794417562914,2.191905701919754,NM,0.0,7.0e6
0.01,0.01,4.961738269619808,1.5762624141923536e-15,6.819280874381661e-5,-0.6577944172320827,3.0,9.0,1.0,1.8,9.915521789638646,1.059492678552494e-14,2.4788807664866472,8.766856360772225,-4.254360490563158e-7,2.1919057020190156,-4.254359979860567e-7,-7.349612231344338e-5,0.6577944172320827,2.1919057020190156,LBFGS,1.0,8.0
0.01,0.01,4.961738269237457,1.8846502164055706e-17,6.81955984624949e-5,-0.6577944143533587,3.0,9.0,1.0,1.8,9.915521790080177,1.0594926843072741e-14,2.4788807753793884,8.766856360283379,-4.210911512814164e-7,2.191905702882968,-4.331321319384074e-7,-7.349217910324057e-5,0.6577944143533587,2.191905702882968,NM,1.0,504.0
0.01,0.01,4.961738269619807,2.2820808156773835e-15,6.819280874736933e-5,-0.6577944172320809,3.0,9.0,0.75,9.0,9.91552178963866,1.0594926785525015e-14,2.4788807664866503,8.766856360772225,-4.2543605083267266e-7,2.1919057020190165,-4.254359979860567e-7,-7.349612230989067e-5,0.6577944172320809,2.1919057020190165,LBFGS,1.0,6.0
0.01,0.01,4.961738270896267,7.980526089904371e-18,6.818902907568258e-5,-0.6577944183498792,3.0,9.0,0.75,9.0,9.915521787284936,1.0594926871560684e-14,2.4788807658244796,8.766856338540157,-4.367634200974635e-7,2.1919057016843766,-4.281941006212264e-7,-7.347523180811777e-5,0.6577944183498792,2.1919057016843766,NM,1.0,527.0
0.01,0.01,2.90704463011379,2.996051898027708,4.831690603168681e-13,1.3500311979441904e-13,3.0,9.0,0.75,4.5,12.888848537435521,22.044730252586778,3.6503954796761264,5.517693470906026,1.7763568394002505e-15,1.2789769243681803e-13,4.454214774796128e-13,-1.0480505352461478e-13,4.831690603168681e-13,4.454214774796128e-13,LBFGS,1.0,2.0
0.01,0.01,4.961738269701748,1.6389687803964992e-15,6.819228527987775e-5,-0.657794421642345,3.0,9.0,0.75,3.0,9.915521788609723,1.0594926717603125e-14,2.478880765892734,8.766856357333577,-4.254019856375635e-7,2.1919057006954428,-4.2509079944963446e-7,-7.349797584055295e-5,0.657794421642345,2.1919057006954428,LBFGS,1.0,3.0
0.01,0.01,4.961738269436429,4.8708060732376614e-17,6.819366686272588e-5,-0.657794424447161,3.0,9.0,0.75,3.0,9.915521794359849,1.0594926664907292e-14,2.478880763799779,8.766856357111914,-4.2806092537261975e-7,2.191905699853563,-4.2222504825772944e-7,-7.3501119839392e-5,0.657794424447161,2.191905699853563,NM,1.0,511.0
0.01,0.01,4.961738269619808,2.936677091559236e-15,6.819280874381661e-5,-0.6577944172320818,3.0,9.0,0.75,2.25,9.915521789638646,1.059492678552509e-14,2.4788807664866472,8.766856360772234,-4.254360490563158e-7,2.1919057020190174,-4.254359979860567e-7,-7.349612231521974e-5,0.6577944172320818,2.1919057020190174,LBFGS,1.0,7.0
0.01,0.01,4.9617382686225975,1.3020357959997051e-17,6.8198884335402e-5,-0.6577944165975023,3.0,9.0,0.75,2.25,9.91552180927401,1.0594926866058285e-14,2.478880765090766,8.766856346628593,-4.3308640051975544e-7,2.1919057022097626,-4.2104386377417313e-7,-7.348121729933155e-5,0.6577944165975023,2.1919057022097626,NM,1.0,496.0
0.01,0.01,4.905081427316846,1.7181897593518987,0.11938011306193275,-0.6856461134708134,3.0,9.0,0.75,1.8,10.505825302287615,3.508649667618907e-6,2.62705082815345,9.540801022696082,-0.0007929093562992762,2.6674216315180885,-0.0007927299206209604,-0.11291703329756508,0.6856461134708134,2.6674216315180885,LBFGS,1.0,15.0
0.01,0.01,4.905081427154662,1.7181897558592438,0.11938011273218407,-0.6856460929203969,3.0,9.0,0.75,1.8,10.5058252845774,3.5086495747140833e-6,2.6270508338274463,9.540801073413451,-0.0007928902457692288,2.667421635851136,-0.0007927352445387115,-0.11291705616870296,0.6856460929203969,2.667421635851136,NM,1.0,791.0
0.01,0.01,4.961738269619808,2.9765111378606358e-15,6.819280874381661e-5,-0.6577944172320818,3.0,9.0,0.6,9.0,9.915521789638655,1.059492678552509e-14,2.478880766486649,8.766856360772234,-4.254360579381e-7,2.1919057020190174,-4.2543599976241353e-7,-7.349612231521974e-5,0.6577944172320818,2.1919057020190174,LBFGS,1.0,6.0
0.01,0.01,4.9617382686225975,1.3225837420646562e-17,6.8198884335402e-5,-0.6577944165975023,3.0,9.0,0.6,9.0,9.91552180927401,1.0594926866058285e-14,2.478880765090767,8.766856346628593,-4.3308640051975544e-7,2.1919057022097626,-4.2104386466235155e-7,-7.348121729933155e-5,0.6577944165975023,2.1919057022097626,NM,1.0,483.0
0.01,0.01,2.9070446301138144,2.996051898027709,-8.526512829121202e-14,-2.2737367544323206e-13,3.0,9.0,0.6,4.5,12.888848537435527,22.044730252586756,3.6503954796762876,5.517693470905695,-8.704148513061227e-14,8.171241461241152e-14,1.3100631690576847e-13,2.0694557179012918e-13,2.2737367544323206e-13,2.0694557179012918e-13,LBFGS,1.0,1.0
0.01,0.01,4.961738269619809,3.0805265512298083e-15,6.819280873315847e-5,-0.6577944172320818,3.0,9.0,0.6,3.0,9.915521789638643,1.059492678552509e-14,2.478880766486646,8.766856360772234,-4.254360579381e-7,2.1919057020190174,-4.2543599976241353e-7,-7.349612231521974e-5,0.6577944172320818,2.1919057020190174,LBFGS,1.0,7.0
0.01,0.01,4.961738268622599,1.3764481780894095e-17,6.819888432829657e-5,-0.6577944165975023,3.0,9.0,0.6,3.0,9.915521809274,1.0594926866058285e-14,2.4788807650907634,8.766856346628593,-4.330864111778965e-7,2.1919057022097626,-4.210438659946192e-7,-7.348121729933155e-5,0.6577944165975023,2.1919057022097626,NM,1.0,496.0
0.01,0.01,4.961738269620727,2.0555183417769875e-15,6.819280566716657e-5,-0.6577944172319814,3.0,9.0,0.6,2.25,9.915521789634507,1.0594926785524563e-14,2.4788807664868537,8.766856360772717,-4.2544190748117217e-7,2.1919057020190467,-4.254387038216123e-7,-7.34961226829256e-5,0.6577944172319814,2.1919057020190467,LBFGS,1.0,5.0
0.01,0.01,4.961738268995016,3.0787800995626162e-18,6.819671542857009e-5,-0.6577944105485702,3.0,9.0,0.6,2.25,9.915521787752457,1.0594926892157096e-14,2.4788807803104387,8.766856365217931,-4.15999208414064e-7,2.1919057040247445,-4.3737212651606683e-7,-7.349254800459448e-5,0.6577944105485702,2.1919057040247445,NM,1.0,403.0
0.01,0.01,4.961738269619808,1.6256083824050773e-15,6.819280874381661e-5,-0.6577944172320827,3.0,9.0,0.6,1.8,9.915521789638646,1.059492678552494e-14,2.4788807664866472,8.766856360772225,-4.254360490563158e-7,2.1919057020190156,-4.254359979860567e-7,-7.349612231344338e-5,0.6577944172320827,2.1919057020190156,LBFGS,1.0,8.0
0.01,0.01,4.961738269237457,1.9514586729777482e-17,6.81955984624949e-5,-0.6577944143533587,3.0,9.0,0.6,1.8,9.915521790080177,1.0594926843072741e-14,2.4788807753793884,8.766856360283379,-4.210911512814164e-7,2.191905702882968,-4.331321319384074e-7,-7.349217910324057e-5,0.6577944143533587,2.191905702882968,NM,1.0,504.0
0.01,0.01,2.9070446301138024,2.996051898027708,2.3447910280083306e-13,1.4566126083082054e-13,3.0,12.0,3.0,12.0,12.888848537435395,22.044730252587186,3.65039547967643,5.517693470905783,5.1514348342607263e-14,-2.7355895326763857e-13,5.81756864903582e-14,1.3944401189291966e-13,2.3447910280083306e-13,2.7355895326763857e-13,LBFGS,1.0,2.0
0.01,0.01,2.9070446301138118,2.996051898027709,-7.105427357601002e-15,-1.2434497875801753e-13,3.0,12.0,3.0,6.0,12.888848537435166,22.04473025258703,3.650395479676436,5.517693470905871,1.7053025658242404e-13,-7.105427357601002e-14,-2.4424906541753444e-14,6.128431095930864e-14,1.2434497875801753e-13,1.7053025658242404e-13,LBFGS,1.0,2.0
0.01,0.01,2.9070446301138153,2.996051898027709,-1.4210854715202004e-14,-2.2382096176443156e-13,3.0,12.0,3.0,4.0,12.88884853743563,22.044730252586543,3.6503954796763987,5.5176934709059156,-1.4210854715202004e-13,2.4868995751603507e-13,2.930988785010413e-14,-2.4868995751603507e-14,2.2382096176443156e-13,2.4868995751603507e-13,LBFGS,1.0,1.0
0.01,0.01,2.907044630113819,2.9960518980277095,-5.329070518200751e-13,-3.552713678800501e-14,3.0,12.0,3.0,3.0,12.888848537434875,22.044730252587264,3.6503954796762335,5.517693470906012,2.3803181647963356e-13,-1.3500311979441904e-13,7.593925488436071e-14,-3.8191672047105385e-14,5.329070518200751e-13,2.3803181647963356e-13,LBFGS,1.0,2.0
0.01,0.01,2.9070446301138118,2.996051898027709,-1.1368683772161603e-13,-7.105427357601002e-14,3.0,12.0,3.0,2.4,12.888848537435338,22.04473025258717,3.650395479676313,5.517693470905925,-1.5987211554602254e-14,-1.9184653865522705e-13,9.14823772291129e-14,1.1546319456101628e-14,1.1368683772161603e-13,1.9184653865522705e-13,LBFGS,1.0,2.0
0.01,0.01,2.907044630113821,2.9960518980277095,-3.232969447708456e-13,-2.0961010704922955e-13,3.0,12.0,1.5,12.0,12.888848537435132,22.044730252587414,3.6503954796764377,5.517693470905783,9.059419880941277e-14,-3.943512183468556e-13,-1.0658141036401503e-13,1.6342482922482304e-13,3.232969447708456e-13,3.943512183468556e-13,LBFGS,1.0,2.0
0.01,0.01,2.9070446301138166,2.996051898027709,1.4210854715202004e-14,-1.3855583347321954e-13,3.0,12.0,1.5,6.0,12.888848537435338,22.04473025258708,3.650395479676647,5.517693470905978,3.907985046680551e-14,-1.7763568394002505e-13,-2.4868995751603507e-13,-5.950795411990839e-14,1.3855583347321954e-13,2.4868995751603507e-13,LBFGS,1.0,1.0
0.01,0.01,2.907044630113806,2.996051898027709,-4.263256414560601e-14,-3.907985046680551e-14,3.0,12.0,1.5,4.0,12.888848537435356,22.04473025258695,3.650395479676147,5.517693470906092,-2.1316282072803006e-14,3.907985046680551e-14,2.899902540320909e-13,-1.5187850976872141e-13,4.263256414560601e-14,2.899902540320909e-13,LBFGS,1.0,1.0
0.01,0.01,2.907044630113813,2.996051898027708,-2.4868995751603507e-14,2.0605739337042905e-13,3.0,12.0,1.5,3.0,12.888848537435452,22.04473025258699,3.6503954796766016,5.517693470905928,-1.0658141036401503e-14,-1.2789769243681803e-13,-1.7408297026122455e-13,-1.7763568394002505e-14,2.0605739337042905e-13,1.7408297026122455e-13,LBFGS,1.0,2.0
0.01,0.01,4.961738269643499,3.0841444167276705e-15,6.819263634483264e-5,-0.657794415275549,3.0,12.0,1.5,2.4,9.915521789358579,1.0594926815327675e-14,2.4788807661912187,8.766856362365907,-4.2545236667024255e-7,2.1919057026062068,-4.2521466570022426e-7,-7.349536821443792e-5,0.657794415275549,2.1919057026062068,LBFGS,1.0,4.0
0.01,0.01,4.9617382687384,9.785032388903818e-17,6.819665146906573e-5,-0.657794416490554,3.0,12.0,1.5,2.4,9.915521796262365,1.059492678874488e-14,2.4788807682160114,8.766856363047015,-4.2210083961435885e-7,2.1919057022413826,-4.2467563021730825e-7,-7.349750725182957e-5,0.657794416490554,2.1919057022413826,NM,1.0,471.0
0.01,0.01,4.961738269619808,2.10471802961943e-15,6.819280874381661e-5,-0.6577944172320791,3.0,12.0,1.0,12.0,9.915521789638646,1.059492678552509e-14,2.4788807664866463,8.76685636077223,-4.254360490563158e-7,2.1919057020190174,-4.2543599709787827e-7,-7.349612231166702e-5,0.6577944172320791,2.1919057020190174,LBFGS,1.0,7.0
0.01,0.01,4.961738272493648,3.968267432352521e-18,6.818046024648083e-5,-0.6577944137921579,3.0,12.0,1.0,12.0,9.915521756871785,1.0594926877835019e-14,2.478880772939101,8.766856355316554,-4.2506530384400776e-7,2.1919057030520435,-4.3998748067153315e-7,-7.348653904060143e-5,0.6577944137921579,2.1919057030520435,NM,1.0,542.0
0.01,0.01,2.9070446301137918,2.996051898027708,3.410605131648481e-13,2.5579538487363607e-13,3.0,12.0,1.0,6.0,12.888848537435264,22.044730252587225,3.6503954796761726,5.517693470906039,1.3145040611561853e-13,-2.0250467969162855e-13,3.5793590313915047e-13,-8.881784197001252e-14,3.410605131648481e-13,3.5793590313915047e-13,LBFGS,1.0,2.0
0.01,0.01,2.90704463011381,2.996051898027709,3.907985046680551e-14,-1.4921397450962104e-13,3.0,12.0,1.0,4.0,12.888848537435688,22.04473025258699,3.650395479676291,5.5176934709060035,-2.5224267119483557e-13,-1.1013412404281553e-13,1.5187850976872141e-13,-9.059419880941277e-14,1.4921397450962104e-13,2.5224267119483557e-13,LBFGS,1.0,2.0
0.01,0.01,4.905081427316847,1.7181897593518978,0.1193801130619292,-0.6856461134708063,3.0,12.0,1.0,3.0,10.505825302287612,3.5086496676188885e-6,2.627050828153449,9.540801022696087,-0.0007929093563046052,2.66742163151809,-0.0007927299206222926,-0.11291703329756508,0.6856461134708063,2.66742163151809,LBFGS,1.0,11.0
0.01,0.01,4.905081427167407,1.7181897646694702,0.11938011175286789,-0.6856461364538653,3.0,12.0,1.0,3.0,10.505825299677367,3.508649804847118e-6,2.6270508339641254,9.540800975940467,-0.0007929058960396418,2.667421626033073,-0.0007927355187935525,-0.11291702468225218,0.6856461364538653,2.667421626033073,NM,0.0,7.0e6
0.01,0.01,2.907044630113819,2.996051898027708,-1.0658141036401503e-13,3.552713678800501e-15,3.0,12.0,1.0,2.4,12.888848537435258,22.04473025258666,3.650395479676633,5.517693470905318,2.255973186038318e-13,1.0302869668521453e-13,-2.2604140781368187e-13,5.6754601018838e-13,1.0658141036401503e-13,5.6754601018838e-13,LBFGS,1.0,1.0
0.01,0.01,4.961738269620357,3.1827742160823076e-15,6.819280748970868e-5,-0.6577944172322319,3.0,12.0,0.75,12.0,9.915521789639325,1.0594926785525242e-14,2.478880766486615,8.766856360771607,-4.254424545990787e-7,2.1919057020189725,-4.2543739731115693e-7,-7.349612186935417e-5,0.6577944172322319,2.1919057020189725,LBFGS,1.0,5.0
0.01,0.01,4.961738269039907,4.3765586923784095e-17,6.819534686286488e-5,-0.6577944150214483,3.0,12.0,0.75,12.0,9.91552180256346,1.0594926844137823e-14,2.4788807591086526,8.766856357413525,-4.318045210283117e-7,2.191905702682552,-4.1641891801447173e-7,-7.349011095847402e-5,0.6577944150214483,2.191905702682552,NM,1.0,379.0
0.01,0.01,2.4911948264864357e-41,2.631758390813502e-15,-2.1079632425744332,-0.6585514696869925,3.0,12.0,0.75,6.0,14.053223082438048,1.057943004550178e-14,8.27978554544505e-17,8.765999369718346,-5.9361510587052635e-6,2.1922547485655373,3.5133339622760356,-0.000289585809461812,2.1079632425744332,3.5133339622760356,LBFGS,1.0,3.0
0.01,0.01,2.4911948264864357e-41,1.610927806327986e-16,-2.1079632425744332,-0.6585514696869748,3.0,12.0,0.75,6.0,14.053223082438048,1.057943004550178e-14,8.27978554544505e-17,8.765999369718346,-5.9361510587052635e-6,2.19225474856554,3.5133339622760356,-0.00028958580945115386,2.1079632425744332,3.5133339622760356,NM,1.0,218.0
0.01,0.01,4.961738269619808,2.2133339221272093e-15,6.819280873671119e-5,-0.6577944172320809,3.0,12.0,0.75,4.0,9.915521789638643,1.0594926785525015e-14,2.4788807664866463,8.766856360772225,-4.25436047279959e-7,2.1919057020190165,-4.254359975419675e-7,-7.349612230989067e-5,0.6577944172320809,2.1919057020190165,LBFGS,1.0,11.0
0.01,0.01,4.961738270896268,7.700440733450548e-18,6.818902907212987e-5,-0.6577944183498792,3.0,12.0,0.75,4.0,9.915521787284924,1.0594926871560684e-14,2.478880765824475,8.766856338540157,-4.3676341832110666e-7,2.1919057016843766,-4.281940988448696e-7,-7.347523180811777e-5,0.6577944183498792,2.1919057016843766,NM,1.0,527.0
0.01,0.01,4.961738269619808,1.7399701872559981e-15,6.819280874381661e-5,-0.6577944172320827,3.0,12.0,0.75,3.0,9.915521789638646,1.059492678552494e-14,2.4788807664866472,8.766856360772225,-4.254360490563158e-7,2.1919057020190156,-4.254359979860567e-7,-7.349612231344338e-5,0.6577944172320827,2.1919057020190156,LBFGS,1.0,7.0
0.01,0.01,4.961738269237457,2.107295414494311e-17,6.81955984624949e-5,-0.6577944143533587,3.0,12.0,0.75,3.0,9.915521790080177,1.0594926843072741e-14,2.4788807753793884,8.766856360283379,-4.210911512814164e-7,2.191905702882968,-4.331321319384074e-7,-7.349217910324057e-5,0.6577944143533587,2.191905702882968,NM,1.0,504.0
0.01,0.01,4.961738269619807,1.6853294463583852e-15,6.819280874736933e-5,-0.6577944172320773,3.0,12.0,0.75,2.4,9.915521789638664,1.0594926785525015e-14,2.478880766486651,8.766856360772225,-4.2543605438538634e-7,2.191905702019017,-4.254359984301459e-7,-7.349612230811431e-5,0.6577944172320773,2.191905702019017,LBFGS,1.0,6.0
0.01,0.01,4.961738270896267,5.601023847305391e-18,6.818902908278801e-5,-0.6577944183498792,3.0,12.0,0.75,2.4,9.915521787284959,1.0594926871560684e-14,2.4788807658244796,8.766856338540157,-4.3676344141374557e-7,2.1919057016843766,-4.281941001771372e-7,-7.347523180811777e-5,0.6577944183498792,2.1919057016843766,NM,1.0,527.0
0.01,0.01,4.905081427316847,1.7181897593518989,0.1193801130619292,-0.6856461134708027,3.0,12.0,0.6,12.0,10.505825302287612,3.5086496676189384e-6,2.6270508281534486,9.540801022696082,-0.0007929093563046052,2.6674216315180908,-0.0007927299206218485,-0.11291703329755975,0.6856461134708027,2.6674216315180908,LBFGS,1.0,13.0
0.01,0.01,4.9050814291256595,1.7181897667111514,0.11938010637560836,-0.6856461291641587,3.0,12.0,0.6,12.0,10.505825298302792,3.5086499046619164e-6,2.6270508405650324,9.540800975728352,-0.0007929255280512137,2.6674216278727267,-0.0007927473713471578,-0.11291703095235661,0.6856461291641587,2.6674216278727267,NM,0.0,7.0e6
0.01,0.01,4.961738269619808,1.316587684031426e-15,6.81928087402639e-5,-0.6577944172320782,3.0,12.0,0.6,6.0,9.915521789638651,1.059492678552494e-14,2.4788807664866486,8.766856360772225,-4.2543605438538634e-7,2.1919057020190165,-4.254359993183243e-7,-7.349612230989067e-5,0.6577944172320782,2.1919057020190165,LBFGS,1.0,8.0
0.01,0.01,4.961738269237457,1.5377437336498e-17,6.81955984624949e-5,-0.6577944143533587,3.0,12.0,0.6,6.0,9.915521790080177,1.0594926843072741e-14,2.4788807753793893,8.766856360283379,-4.210911512814164e-7,2.191905702882968,-4.331321328265858e-7,-7.349217910324057e-5,0.6577944143533587,2.191905702882968,NM,1.0,477.0
0.01,0.01,4.961738269619808,3.874843031360882e-15,6.81928087402639e-5,-0.6577944172320835,3.0,12.0,0.6,4.0,9.915521789638651,1.0594926785525166e-14,2.478880766486648,8.766856360772234,-4.2543605438538634e-7,2.1919057020190174,-4.254359988742351e-7,-7.349612231521974e-5,0.6577944172320835,2.1919057020190174,LBFGS,1.0,7.0
0.01,0.01,4.961738269619808,2.4495417760064e-16,6.81928087402639e-5,-0.6577944172320551,3.0,12.0,0.6,4.0,9.915521789638651,1.0594926785525166e-14,2.478880766486648,8.766856360772234,-4.2543605438538634e-7,2.191905702019022,-4.254359988742351e-7,-7.349612229745617e-5,0.6577944172320551,2.191905702019022,NM,1.0,379.0
0.01,0.01,4.961738270334334,2.2563817775547172e-15,6.81898125378666e-5,-0.6577944286284296,3.0,12.0,0.6,3.0,9.915521779480176,1.0594926591852563e-14,2.4788807704758864,8.766856355643148,-4.2330152361103046e-7,2.19190569859876,-4.314312231912254e-7,-7.350466846567372e-5,0.6577944286284296,2.19190569859876,LBFGS,1.0,2.0
0.01,0.01,4.961738271163123,9.594283764754756e-19,6.818676643050026e-5,-0.6577944116414205,3.0,12.0,0.6,3.0,9.915521791779511,1.0594926795866057e-14,2.478880753209817,8.766856380803812,-4.447296806375789e-7,2.1919057036965195,-4.1644735926382737e-7,-7.35094452029017e-5,0.6577944116414205,2.1919057036965195,NM,1.0,499.0
0.01,0.01,4.961738269619808,3.784000089858005e-15,6.819280874381661e-5,-0.6577944172320827,3.0,12.0,0.6,2.4,9.915521789638655,1.0594926785525166e-14,2.4788807664866486,8.766856360772234,-4.254360579381e-7,2.1919057020190174,-4.254359993183243e-7,-7.349612231521974e-5,0.6577944172320827,2.1919057020190174,LBFGS,1.0,9.0
0.01,0.01,4.961738269619808,2.387389575648816e-16,6.819280874381661e-5,-0.6577944172320551,3.0,12.0,0.6,2.4,9.915521789638655,1.0594926785525166e-14,2.4788807664866486,8.766856360772234,-4.254360579381e-7,2.191905702019022,-4.254359993183243e-7,-7.349612229745617e-5,0.6577944172320551,2.191905702019022,NM,1.0,379.0
0.01,0.01,2.9070446301138073,2.996051898027709,3.197442310920451e-14,-5.684341886080802e-14,3.0,15.0,3.0,15.0,12.888848537435212,22.044730252586767,3.650395479676305,5.517693470906148,1.3677947663381929e-13,2.0961010704922955e-13,1.3100631690576847e-13,-2.113864638886298e-13,5.684341886080802e-14,2.113864638886298e-13,LBFGS,1.0,1.0
